Pd,Tin,RHin,Tout,RHout,Pa,Ws,Wd,SR,Td,RHd,NVR
0.15,25.9,42,32.9,38.8,995.4,3.8,61.3,0.04,-7.0,3.2,13.273
0.14,25.9,41,33.0,38.9,995.3,5.3,39.1,0.05,-7.1,2.1,5.013999999999999
0.15,25.9,40,33.0,39.0,995.3,4.6,35.0,0.04,-7.1,1.0,24.482
0.15,25.8,40,33.0,38.5,995.4,6.4,66.4,0.04,-7.2,1.5,24.776999999999997
0.34,25.8,39,32.9,38.1,995.4,3.9,64.2,0.05,-7.1,0.9,36.28
0.13,25.8,39,32.9,38.3,995.3,4.3,56.6,0.04,-7.1,0.7,7.9639999999999995
0.22,25.8,39,32.8,38.9,995.4,4.6,76.1,0.04,-7.0,0.1,24.776999999999997
0.2,25.7,39,32.9,39.1,995.4,4.0,69.8,0.04,-7.2,-0.1,13.568
0.14,25.7,38,32.8,38.8,995.4,4.9,77.2,0.05,-7.1,-0.8,19.172
0.15,25.7,38,32.8,37.8,995.4,3.9,80.0,0.04,-7.1,0.2,23.302
0.13,25.7,38,32.7,37.9,995.5,4.7,86.3,0.04,-7.0,0.1,22.122
0.13,25.7,38,32.7,38.6,995.5,4.8,110.0,0.04,-7.0,-0.6,9.734
0.14,25.7,38,32.8,39.5,995.5,4.4,104.2,0.05,-7.1,-1.5,24.186999999999998
0.14,25.7,38,32.8,37.7,995.5,4.7,79.1,0.04,-7.1,0.3,12.683
0.14,25.7,37,32.8,37.8,995.5,6.1,85.3,0.04,-7.1,-0.8,18.877
0.13,25.7,37,32.7,37.7,995.5,6.0,73.2,0.04,-7.0,-0.7,22.712
0.14,25.7,37,32.6,37.7,995.5,3.9,71.7,0.04,-6.9,-0.7,10.619000000000002
0.15,25.7,37,32.6,38.1,995.5,2.9,90.7,0.04,-6.9,-1.1,28.316
0.1,25.7,37,32.6,38.5,995.5,4.7,59.3,0.04,-6.9,-1.5,32.446
0.19,25.7,37,32.6,38.9,995.5,4.5,70.5,0.04,-6.9,-1.9,39.23
0.12,25.7,37,32.6,38.8,995.5,5.2,76.6,0.04,-6.9,-1.8,16.813
0.1,25.6,37,32.6,38.5,995.5,5.0,91.3,0.04,-7.0,-1.5,23.302
0.16,25.7,37,32.6,39.2,995.5,5.3,104.2,0.04,-6.9,-2.2,24.186999999999998
0.13,25.7,37,32.7,39.5,995.5,4.1,110.9,0.04,-7.0,-2.5,5.013999999999999
0.14,25.6,36,32.7,38.5,995.4,3.9,101.6,0.04,-7.1,-2.5,14.748
0.13,25.6,36,32.7,38.4,995.4,4.1,108.0,0.04,-7.1,-2.4,10.619000000000002
0.11,25.6,36,32.7,38.4,995.5,4.7,90.2,0.04,-7.1,-2.4,13.568
0.12,25.6,36,32.7,38.6,995.5,5.4,93.8,0.04,-7.1,-2.6,9.439
0.12,25.6,36,32.7,38.6,995.5,5.7,95.1,0.04,-7.1,-2.6,4.4239999999999995
0.14,25.6,36,32.7,38.5,995.5,3.6,103.8,0.04,-7.1,-2.5,10.324000000000002
0.15,25.6,36,32.7,38.2,995.5,3.4,66.7,0.03,-7.1,-2.2,14.158
0.13,25.6,36,32.7,38.1,995.4,4.0,63.7,0.04,-7.1,-2.1,8.554
0.15,25.6,36,32.7,37.9,995.4,5.4,66.8,0.04,-7.1,-1.9,23.892
0.13,25.6,36,32.6,37.7,995.4,3.8,63.0,0.04,-7.0,-1.7,22.416999999999998
0.15,25.6,36,32.6,38.8,995.4,3.9,85.0,0.03,-7.0,-2.8,7.669
0.12,25.6,36,32.6,38.8,995.4,6.7,84.7,0.04,-7.0,-2.8,16.518
0.12,25.6,36,32.5,38.0,995.4,6.9,66.9,0.04,-6.9,-2.0,12.093
0.19,25.6,36,32.5,37.9,995.3,4.4,57.2,0.04,-6.9,-1.9,28.611
0.12,25.6,36,32.5,38.5,995.3,4.0,72.7,0.03,-6.9,-2.5,17.698
0.12,25.6,36,32.5,38.8,995.4,5.3,77.0,0.04,-6.9,-2.8,11.208
0.16,25.6,36,32.5,38.6,995.4,3.3,68.4,0.04,-6.9,-2.6,20.647
0.12,25.6,36,32.6,39.1,995.4,4.9,37.7,0.03,-7.0,-3.1,13.863
0.15,25.6,36,32.6,39.3,995.4,4.1,46.8,0.04,-7.0,-3.3,17.403
0.12,25.6,36,32.7,39.1,995.3,5.8,29.3,0.03,-7.1,-3.1,4.129
0.13,25.6,36,32.7,38.9,995.3,5.9,29.5,0.04,-7.1,-2.9,11.798
0.12,25.5,36,32.7,39.0,995.3,5.4,45.6,0.03,-7.2,-3.0,15.633
0.11,25.5,36,32.7,38.7,995.4,5.1,58.9,0.04,-7.2,-2.7,12.683
0.14,25.5,36,32.7,38.5,995.4,4.9,46.1,0.03,-7.2,-2.5,33.33
0.12,25.5,36,32.7,38.6,995.4,5.5,43.4,0.04,-7.2,-2.6,12.388
0.21,25.5,36,32.7,38.6,995.4,4.9,44.8,0.03,-7.2,-2.6,24.186999999999998
0.17,25.5,36,32.7,38.7,995.4,3.6,59.0,0.03,-7.2,-2.7,31.855999999999998
0.16,25.5,36,32.7,39.2,995.4,4.6,46.3,0.04,-7.2,-3.2,10.914000000000001
0.12,25.5,36,32.7,39.3,995.4,4.6,41.5,0.03,-7.2,-3.3,14.158
0.13,25.5,36,32.8,38.8,995.4,2.7,37.1,0.03,-7.3,-2.8,18.582
0.11,25.5,36,32.8,39.0,995.4,3.2,28.5,0.04,-7.3,-3.0,6.784
0.11,25.5,36,32.8,39.4,995.4,2.3,48.2,0.03,-7.3,-3.4,3.245
0.11,25.4,36,32.8,39.8,995.4,3.8,44.6,0.03,-7.4,-3.8,18.582
0.11,25.4,36,32.8,40.7,995.4,3.9,36.0,0.03,-7.4,-4.7,6.784
0.14,25.5,36,32.8,39.8,995.4,4.2,65.9,0.03,-7.3,-3.8,28.021
0.14,25.5,36,32.8,38.7,995.5,4.2,66.1,0.04,-7.3,-2.7,12.093
0.11,25.4,36,32.8,38.0,995.5,5.0,72.4,0.03,-7.4,-2.0,4.129
0.12,25.4,36,32.7,38.5,995.5,4.1,91.6,0.03,-7.3,-2.5,7.9639999999999995
0.12,25.4,36,32.7,38.5,995.5,3.7,51.1,0.03,-7.3,-2.5,7.669
0.15,25.4,36,32.7,38.7,995.5,3.8,43.2,0.03,-7.3,-2.7,28.021
0.11,25.4,36,32.7,39.3,995.4,4.5,46.8,0.03,-7.3,-3.3,20.352
0.12,25.4,36,32.7,39.0,995.4,4.5,41.6,0.03,-7.3,-3.0,10.324000000000002
0.14,25.4,36,32.7,39.0,995.5,4.6,69.4,0.04,-7.3,-3.0,18.877
0.13,25.4,36,32.7,38.8,995.5,5.7,81.7,0.03,-7.3,-2.8,7.374
0.14,25.4,36,32.6,38.6,995.5,4.8,98.0,0.03,-7.2,-2.6,18.877
0.12,25.4,36,32.6,38.0,995.5,4.8,86.2,0.03,-7.2,-2.0,25.366999999999997
0.12,25.3,36,32.5,38.3,995.5,6.0,79.8,0.03,-7.2,-2.3,17.403
0.12,25.3,36,32.5,37.9,995.4,4.0,69.6,0.03,-7.2,-1.9,8.259
0.19,25.3,36,32.5,38.1,995.4,3.1,107.4,0.02,-7.2,-2.1,13.863
0.12,25.3,36,32.5,38.3,995.4,2.4,70.2,0.03,-7.2,-2.3,2.655
0.12,25.3,36,32.5,38.7,995.4,3.9,100.2,0.03,-7.2,-2.7,5.899
0.12,25.3,36,32.5,38.8,995.4,3.6,57.8,0.03,-7.2,-2.8,6.489
0.17,25.3,36,32.5,39.0,995.4,5.2,40.8,0.03,-7.2,-3.0,19.762
0.11,25.3,36,32.5,39.1,995.4,3.7,44.7,0.03,-7.2,-3.1,2.95
0.11,25.3,36,32.5,39.1,995.5,5.6,72.4,0.02,-7.2,-3.1,9.439
0.13,25.3,36,32.5,38.7,995.5,7.0,93.4,0.03,-7.2,-2.7,25.366999999999997
0.11,25.3,36,32.4,38.5,995.4,4.6,89.4,0.03,-7.1,-2.5,5.899
0.11,25.2,36,32.4,38.3,995.4,5.6,52.0,0.03,-7.2,-2.3,12.093
0.11,25.2,36,32.4,38.3,995.4,4.6,53.0,0.03,-7.2,-2.3,12.978
0.1,25.2,36,32.4,38.7,995.4,4.4,68.3,0.02,-7.2,-2.7,5.604
0.1,25.2,36,32.4,39.2,995.3,3.8,63.7,0.03,-7.2,-3.2,15.043
0.09,25.2,36,32.5,39.2,995.4,3.7,64.1,0.03,-7.3,-3.2,4.718999999999999
0.1,25.3,36,32.5,38.9,995.4,4.0,73.2,0.02,-7.2,-2.9,18.877
0.1,25.2,36,32.4,38.0,995.4,5.2,86.1,0.03,-7.2,-2.0,14.158
0.1,25.2,36,32.4,38.4,995.4,4.0,110.9,0.02,-7.2,-2.4,22.122
0.1,25.2,36,32.4,38.9,995.4,3.6,69.9,0.03,-7.2,-2.9,23.006999999999998
0.14,25.2,37,32.4,38.6,995.4,4.3,85.4,0.03,-7.2,-1.6,35.985
0.09,25.3,37,32.4,37.9,995.3,3.7,74.1,0.02,-7.1,-0.9,6.489
0.08,25.3,37,32.4,38.6,995.4,3.7,86.5,0.03,-7.1,-1.6,10.029
0.08,25.3,36,32.4,38.4,995.4,5.0,76.8,0.02,-7.1,-2.4,8.849
0.08,25.3,36,32.3,37.5,995.3,4.8,77.7,0.03,-7.0,-1.5,3.54
0.09,25.3,36,32.3,38.2,995.3,3.9,86.4,0.02,-7.0,-2.2,11.798
0.09,25.2,36,32.3,38.2,995.3,5.0,89.3,0.02,-7.1,-2.2,16.223
0.18,25.2,36,32.2,38.3,995.3,4.5,104.9,0.03,-7.0,-2.3,25.662
0.08,25.2,36,32.2,38.4,995.3,3.4,80.7,0.02,-7.0,-2.4,5.899
0.08,25.2,36,32.2,38.7,995.3,3.5,67.0,0.03,-7.0,-2.7,28.021
0.12,25.2,36,32.2,39.3,995.3,3.9,79.6,0.02,-7.0,-3.3,32.150999999999996
0.09,25.2,36,32.2,39.4,995.4,5.0,83.7,0.02,-7.0,-3.4,8.849
0.08,25.2,36,32.2,38.7,995.3,2.6,75.9,0.02,-7.0,-2.7,16.223
0.07,25.2,36,32.2,39.2,995.4,2.7,98.0,0.03,-7.0,-3.2,8.849
0.08,25.2,36,32.3,39.1,995.4,3.6,113.8,0.02,-7.1,-3.1,23.006999999999998
0.07,25.2,36,32.3,38.8,995.4,3.1,74.7,0.02,-7.1,-2.8,10.619000000000002
0.09,25.2,36,32.2,38.9,995.4,4.1,85.2,0.02,-7.0,-2.9,23.596999999999998
0.07,25.2,36,32.2,39.6,995.4,3.8,79.3,0.03,-7.0,-3.6,22.712
0.09,25.2,36,32.2,39.5,995.4,3.4,72.8,0.02,-7.0,-3.5,12.093
0.07,25.2,36,32.2,39.2,995.4,4.1,76.1,0.02,-7.0,-3.2,18.582
0.08,25.2,36,32.2,39.4,995.3,2.2,76.4,0.02,-7.0,-3.4,6.489
0.07,25.1,36,32.2,39.7,995.3,2.8,74.6,0.02,-7.1,-3.7,21.826999999999998
0.06,25.2,36,32.2,39.5,995.4,3.4,76.6,0.02,-7.0,-3.5,4.129
0.09,25.1,36,32.2,38.8,995.3,4.2,83.3,0.02,-7.1,-2.8,25.662
0.07,25.1,36,32.2,39.3,995.4,3.8,67.6,0.02,-7.1,-3.3,17.698
0.06,25.1,36,32.2,39.4,995.3,4.0,75.3,0.02,-7.1,-3.4,4.4239999999999995
0.07,25.1,36,32.2,38.9,995.3,3.0,90.7,0.02,-7.1,-2.9,25.366999999999997
0.07,25.1,36,32.1,39.3,995.3,2.9,90.4,0.02,-7.0,-3.3,25.956
0.12,25.1,36,32.1,39.4,995.3,2.8,97.4,0.02,-7.0,-3.4,15.043
0.08,25.1,36,32.1,39.9,995.3,3.1,89.7,0.02,-7.0,-3.9,15.927999999999999
0.07,25.1,36,32.1,39.1,995.3,3.2,65.5,0.02,-7.0,-3.1,21.531999999999996
0.07,25.1,36,32.1,39.3,995.3,2.4,70.0,0.01,-7.0,-3.3,23.302
0.09,25.1,36,32.1,39.8,995.3,2.6,69.0,0.02,-7.0,-3.8,33.036
0.08,25.1,36,32.1,40.0,995.2,3.4,49.0,0.02,-7.0,-4.0,18.582
0.07,25.1,36,32.1,40.2,995.2,3.1,59.2,0.02,-7.0,-4.2,6.784
0.09,25.1,36,32.1,40.2,995.2,3.5,61.1,0.02,-7.0,-4.2,12.978
0.06,25.1,36,32.1,39.8,995.2,3.6,81.4,0.01,-7.0,-3.8,13.273
0.06,25.1,36,32.0,39.4,995.2,6.2,87.6,0.02,-6.9,-3.4,21.826999999999998
0.07,25.1,36,32.0,39.8,995.2,3.2,95.4,0.02,-6.9,-3.8,7.079
0.05,25.1,36,32.0,39.9,995.2,3.1,67.5,0.01,-6.9,-3.9,7.669
0.05,25.1,36,32.0,40.0,995.2,3.1,71.0,0.02,-6.9,-4.0,12.978
0.06,25.0,36,31.9,40.0,995.2,3.9,80.6,0.02,-6.9,-4.0,6.784
0.06,25.0,36,31.9,39.6,995.2,3.5,64.1,0.01,-6.9,-3.6,17.698
0.08,25.0,36,31.9,39.6,995.2,5.3,60.4,0.02,-6.9,-3.6,17.698
0.1,25.0,36,31.9,39.9,995.2,3.7,64.3,0.02,-6.9,-3.9,14.158
0.05,25.0,35,31.8,40.0,995.2,5.3,70.3,0.01,-6.8,-5.0,10.324000000000002
0.06,25.0,35,31.8,39.4,995.2,4.7,74.4,0.02,-6.8,-4.4,5.899
0.1,25.0,36,31.8,39.6,995.2,4.0,81.2,0.01,-6.8,-3.6,23.892
0.06,25.0,36,31.8,40.0,995.2,3.1,84.9,0.02,-6.8,-4.0,2.065
0.06,25.0,36,31.8,39.6,995.2,3.6,60.5,0.01,-6.8,-3.6,27.136
0.06,25.0,36,31.7,39.5,995.2,5.0,37.8,0.02,-6.7,-3.5,14.748
0.02,25.0,36,31.7,39.7,995.2,4.1,45.1,0.01,-6.7,-3.7,18.582
0.06,25.0,36,31.7,39.8,995.2,3.3,16.5,0.02,-6.7,-3.8,4.4239999999999995
0.09,25.0,36,31.7,40.1,995.2,3.6,24.6,0.01,-6.7,-4.1,26.250999999999998
0.06,25.0,36,31.7,40.5,995.2,2.9,48.8,0.01,-6.7,-4.5,4.4239999999999995
0.07,25.0,36,31.7,40.5,995.2,2.9,77.9,0.02,-6.7,-4.5,25.662
0.11,24.9,36,31.7,40.9,995.1,1.5,70.8,0.01,-6.8,-4.9,21.237
0.05,24.9,36,31.7,41.0,995.1,3.2,56.3,0.01,-6.8,-5.0,20.352
0.06,24.9,36,31.7,41.2,995.1,2.3,88.8,0.02,-6.8,-5.2,5.604
0.05,24.9,37,31.6,41.8,995.1,4.0,53.7,0.01,-6.7,-4.8,14.158
0.06,24.9,36,31.6,41.8,995.1,4.5,47.5,0.01,-6.7,-5.8,31.266
0.05,24.9,36,31.6,41.4,995.1,4.7,34.1,0.01,-6.7,-5.4,18.877
0.05,24.9,36,31.6,41.3,995.1,4.8,44.1,0.02,-6.7,-5.3,5.309
0.05,24.9,36,31.6,41.3,995.2,6.7,46.1,0.01,-6.7,-5.3,13.863
0.09,24.9,36,31.6,40.9,995.2,3.2,58.7,0.01,-6.7,-4.9,27.430999999999997
0.08,24.9,37,31.5,41.2,995.2,5.0,43.8,0.01,-6.6,-4.2,20.057000000000002
0.05,24.9,37,31.5,41.3,995.2,3.6,53.7,0.01,-6.6,-4.3,20.057000000000002
0.05,24.9,36,31.5,41.4,995.2,5.2,43.5,0.01,-6.6,-5.4,28.906
0.06,24.9,36,31.5,41.4,995.3,4.7,45.0,0.01,-6.6,-5.4,9.439
0.04,24.9,36,31.5,41.8,995.3,4.2,48.0,0.01,-6.6,-5.8,20.647
0.05,24.9,36,31.4,42.1,995.3,5.5,31.8,0.01,-6.5,-6.1,19.467
0.06,24.9,36,31.4,42.0,995.3,4.5,47.1,0.01,-6.5,-6.0,26.250999999999998
0.04,24.9,36,31.4,42.0,995.3,3.8,60.7,0.01,-6.5,-6.0,5.013999999999999
0.04,24.9,36,31.4,41.7,995.2,4.8,69.7,0.01,-6.5,-5.7,20.647
0.04,24.9,36,31.3,42.1,995.3,3.6,68.5,0.01,-6.4,-6.1,24.186999999999998
0.04,24.9,37,31.3,42.0,995.2,4.6,72.3,0.01,-6.4,-5.0,17.698
0.06,24.9,37,31.3,41.9,995.2,3.5,57.4,0.01,-6.4,-4.9,23.892
0.04,24.9,37,31.3,41.9,995.3,3.6,63.7,0.01,-6.4,-4.9,24.186999999999998
0.04,24.9,37,31.2,42.0,995.2,3.6,82.1,0.01,-6.3,-5.0,25.956
0.06,24.9,37,31.2,41.9,995.3,2.8,52.5,0.01,-6.3,-4.9,25.072
0.03,25.0,37,31.2,42.2,995.3,3.8,67.2,0.01,-6.2,-5.2,20.057000000000002
0.04,25.0,37,31.2,42.7,995.3,3.2,96.1,0.0,-6.2,-5.7,8.849
0.03,25.0,37,31.1,42.8,995.3,3.2,83.8,0.01,-6.1,-5.8,10.029
0.04,24.9,37,31.1,42.6,995.3,3.4,57.3,0.01,-6.2,-5.6,27.430999999999997
0.03,24.9,37,31.1,42.4,995.3,3.3,56.3,0.01,-6.2,-5.4,20.057000000000002
0.04,24.9,37,31.1,42.6,995.3,3.6,50.6,0.0,-6.2,-5.6,27.136
0.02,24.9,37,31.1,43.1,995.3,4.0,45.6,0.01,-6.2,-6.1,9.734
0.02,24.9,37,31.0,43.2,995.3,4.6,43.3,0.01,-6.1,-6.2,4.4239999999999995
0.03,24.9,37,31.0,43.4,995.3,4.7,49.4,0.01,-6.1,-6.4,8.259
0.05,24.9,37,31.0,43.5,995.3,4.8,36.8,0.0,-6.1,-6.5,19.762
0.04,24.9,37,31.0,43.7,995.3,4.7,40.6,0.01,-6.1,-6.7,23.302
0.02,24.9,37,30.9,44.3,995.3,3.6,58.7,0.01,-6.0,-7.3,1.77
0.03,24.9,37,30.9,44.3,995.3,3.2,42.7,0.0,-6.0,-7.3,17.403
0.02,24.9,37,30.8,44.5,995.3,4.3,40.9,0.01,-5.9,-7.5,7.9639999999999995
0.04,24.9,37,30.8,44.5,995.4,4.3,65.8,0.0,-5.9,-7.5,25.956
0.11,24.8,37,30.8,44.6,995.4,3.6,69.0,0.01,-6.0,-7.6,18.582
0.03,24.9,37,30.7,44.6,995.4,2.7,72.1,0.0,-5.8,-7.6,15.043
0.11,24.9,37,30.7,44.7,995.4,3.2,80.4,0.01,-5.8,-7.7,40.41
0.07,24.8,37,30.7,44.6,995.4,5.2,78.0,0.0,-5.9,-7.6,7.9639999999999995
0.06,24.8,37,30.7,44.4,995.4,4.1,100.4,0.01,-5.9,-7.4,20.352
0.03,24.8,37,30.6,44.4,995.5,2.5,77.8,0.0,-5.8,-7.4,19.467
0.04,24.9,37,30.6,44.5,995.5,2.8,85.7,0.01,-5.7,-7.5,19.762
0.03,25.0,37,30.6,44.8,995.5,4.1,64.2,0.0,-5.6,-7.8,18.877
0.06,25.2,38,30.6,44.8,995.5,5.6,66.4,0.01,-5.4,-6.8,18.582
0.14,25.3,38,30.5,45.0,995.5,5.2,54.8,0.0,-5.2,-7.0,26.546
0.04,25.4,39,30.5,44.8,995.6,5.3,57.7,0.01,-5.1,-5.8,4.129
0.04,25.5,39,30.4,44.7,995.6,5.5,55.5,0.0,-4.9,-5.7,3.54
0.14,25.6,39,30.4,44.6,995.6,3.9,75.1,0.0,-4.8,-5.6,3.54
0.09,25.7,41,30.3,44.6,995.6,4.1,75.0,0.01,-4.6,-3.6,6.489
0.12,25.8,41,30.3,44.7,995.7,4.2,83.0,0.0,-4.5,-3.7,24.482
0.08,25.8,41,30.3,44.7,995.7,4.2,56.8,0.0,-4.5,-3.7,12.683
0.08,25.8,42,30.3,44.8,995.8,4.0,70.7,0.01,-4.5,-2.8,3.54
0.08,25.9,44,30.2,44.7,995.8,4.3,81.1,0.0,-4.3,-0.7,9.144
0.09,26.0,45,30.2,44.4,995.8,4.3,94.0,0.0,-4.2,0.6,23.006999999999998
0.08,26.0,45,30.2,44.6,995.9,4.2,55.9,0.0,-4.2,0.4,3.54
0.1,26.1,46,30.2,44.9,995.9,4.0,67.0,0.01,-4.1,1.1,10.324000000000002
0.1,26.1,45,30.2,44.9,995.9,4.2,67.3,0.0,-4.1,0.1,8.849
0.1,26.1,44,30.2,44.8,995.9,4.9,55.1,0.0,-4.1,-0.8,19.172
0.28,29.6,38,27.1,54.2,1000.0,2.8,54.9,0.02,2.5,-16.2,6.194
0.29,29.6,37,27.0,53.1,1000.0,2.0,35.0,0.05,2.6,-16.1,7.079
0.31,29.4,37,26.9,54.6,1000.0,1.7,58.7,0.04,2.5,-17.6,20.057000000000002
0.29,29.2,36,26.8,54.0,999.9,2.1,38.9,0.07,2.4,-18.0,8.849
0.29,29.0,36,26.8,54.8,999.9,3.0,39.8,0.06,2.2,-18.8,6.489
0.29,28.8,35,26.9,54.4,999.9,3.6,16.0,0.06,1.9,-19.4,11.208
0.29,28.6,35,27.0,55.0,999.9,2.9,12.2,0.06,1.6,-20.0,21.826999999999998
0.31,28.5,35,27.1,53.8,999.9,1.6,13.7,0.03,1.4,-18.8,6.194
0.27,28.4,36,27.0,52.6,999.9,0.6,20.5,0.03,1.4,-16.6,12.388
0.28,28.3,35,26.9,52.8,999.8,1.3,3.6,0.04,1.4,-17.8,14.453
0.27,28.1,35,26.9,54.0,999.8,3.9,32.9,0.03,1.2,-19.0,20.057000000000002
0.26,28.1,35,26.8,53.7,999.9,3.2,36.0,0.07,1.3,-18.7,17.698
0.26,28.0,35,26.8,53.7,999.8,2.5,19.4,0.06,1.2,-18.7,12.683
0.25,27.9,35,26.7,53.4,999.8,1.9,14.6,0.06,1.2,-18.4,9.144
0.24,27.8,35,26.8,53.5,999.8,1.6,25.2,0.07,1.0,-18.5,11.503
0.24,27.7,35,27.0,55.5,999.8,4.2,23.8,0.07,0.7,-20.5,8.259
0.23,27.7,35,27.1,54.3,999.9,4.2,43.3,0.07,0.6,-19.3,4.4239999999999995
0.23,27.6,35,27.2,53.5,999.9,3.1,56.5,0.07,0.4,-18.5,7.9639999999999995
0.23,27.6,35,27.3,54.7,999.9,3.5,37.5,0.07,0.3,-19.7,7.9639999999999995
0.23,27.6,35,27.4,55.0,999.8,2.3,55.0,0.06,0.2,-20.0,17.993
0.22,27.5,34,27.5,54.5,999.8,3.4,50.4,0.07,0.0,-20.5,6.194
0.22,27.4,35,27.7,53.9,999.8,3.2,62.2,0.07,-0.3,-18.9,8.554
0.22,27.3,35,27.8,53.1,999.8,1.7,35.5,0.07,-0.5,-18.1,23.302
0.21,27.3,35,27.7,51.5,999.8,3.7,30.0,0.04,-0.4,-16.5,12.683
0.22,27.2,35,27.8,51.3,999.8,4.8,23.0,0.02,-0.6,-16.3,19.467
0.21,27.2,35,27.7,50.2,999.8,3.3,27.9,0.03,-0.5,-15.2,22.122
0.21,27.1,35,27.5,50.2,999.8,2.6,11.9,0.02,-0.4,-15.2,7.374
0.2,27.0,35,27.4,50.5,999.8,1.2,356.9,0.04,-0.4,-15.5,7.669
0.21,27.0,35,27.2,50.4,999.7,0.8,3.8,0.02,-0.2,-15.4,26.546
0.2,27.0,35,27.1,50.7,999.7,0.8,72.0,0.05,-0.1,-15.7,10.619000000000002
0.2,26.9,35,26.9,51.2,999.7,2.6,7.3,0.06,0.0,-16.2,25.662
0.2,26.9,35,26.8,52.0,999.7,3.0,349.9,0.07,0.1,-17.0,5.899
0.19,26.8,35,26.9,53.0,999.7,2.4,347.5,0.04,-0.1,-18.0,4.718999999999999
0.19,26.8,35,27.0,53.3,999.7,1.9,28.9,0.06,-0.2,-18.3,3.8339999999999996
0.19,26.8,35,27.0,52.0,999.7,0.3,42.0,0.07,-0.2,-17.0,6.194
0.19,26.7,35,27.0,53.1,999.7,2.9,32.6,0.07,-0.3,-18.1,4.718999999999999
0.19,26.7,35,27.2,53.7,999.7,3.1,30.3,0.08,-0.5,-18.7,16.813
0.19,26.6,35,27.4,53.2,999.7,1.3,3.7,0.06,-0.8,-18.2,17.698
0.2,26.6,35,27.6,53.5,999.7,2.1,5.3,0.03,-1.0,-18.5,30.676
0.19,26.5,35,27.7,53.2,999.7,2.8,17.0,0.04,-1.2,-18.2,17.698
0.18,26.5,35,27.8,52.4,999.7,3.5,20.1,0.03,-1.3,-17.4,23.006999999999998
0.17,26.5,35,27.7,50.7,999.6,2.0,347.9,0.02,-1.2,-15.7,20.647
0.17,26.5,35,27.6,50.6,999.6,2.4,22.0,0.03,-1.1,-15.6,8.259
0.17,26.5,35,27.5,50.7,999.6,3.3,13.8,0.02,-1.0,-15.7,10.324000000000002
0.17,26.5,35,27.4,51.4,999.6,2.0,10.3,0.03,-0.9,-16.4,10.029
0.17,26.4,35,27.4,51.6,999.6,3.0,20.9,0.05,-1.0,-16.6,20.941999999999997
0.17,26.4,35,27.4,52.0,999.6,2.6,11.2,0.02,-1.0,-17.0,10.619000000000002
0.17,26.3,35,27.4,52.6,999.6,3.7,352.0,0.02,-1.1,-17.6,15.927999999999999
0.16,26.3,35,27.3,52.3,999.6,2.5,355.8,0.02,-1.0,-17.3,6.489
0.17,26.3,35,27.2,52.8,999.6,2.4,18.6,0.01,-0.9,-17.8,24.186999999999998
0.16,26.3,35,27.2,53.5,999.5,2.7,4.2,0.01,-0.9,-18.5,14.453
0.15,26.2,35,27.1,53.9,999.5,2.9,6.4,0.03,-0.9,-18.9,10.324000000000002
0.16,26.1,35,27.0,53.6,999.5,3.1,25.8,0.01,-0.9,-18.6,21.237
0.15,26.1,36,26.9,53.5,999.5,2.1,350.7,0.03,-0.8,-17.5,13.568
0.15,26.1,36,26.9,54.1,999.5,2.3,350.5,0.05,-0.8,-18.1,22.712
0.15,26.1,36,26.9,54.4,999.5,1.7,329.2,0.03,-0.8,-18.4,18.288
0.14,26.1,36,26.9,54.5,999.5,1.7,329.2,0.02,-0.8,-18.5,12.093
0.14,26.1,36,27.0,53.8,999.5,0.4,271.7,0.08,-0.9,-17.8,10.029
0.15,26.1,36,27.0,54.5,999.4,0.0,0.0,0.04,-0.9,-18.5,17.993
0.14,26.1,36,27.1,54.5,999.4,0.4,292.4,0.04,-1.0,-18.5,17.108
0.14,26.0,36,27.2,55.9,999.4,1.1,350.7,0.05,-1.2,-19.9,12.978
0.15,26.0,36,27.3,54.7,999.4,2.2,345.5,0.04,-1.3,-18.7,18.288
0.14,26.0,36,27.4,53.5,999.4,2.0,328.5,0.04,-1.4,-17.5,15.043
0.14,26.0,35,27.3,52.8,999.4,2.9,16.2,0.08,-1.3,-17.8,10.619000000000002
0.13,26.0,35,27.3,53.4,999.4,2.8,23.2,0.05,-1.3,-18.4,13.568
0.14,26.0,35,27.5,52.8,999.4,2.6,40.7,0.03,-1.5,-17.8,15.927999999999999
0.14,25.9,35,27.5,51.5,999.4,3.3,46.2,0.03,-1.6,-16.5,13.568
0.13,25.9,36,27.5,51.0,999.3,1.9,67.0,0.02,-1.6,-15.0,11.208
0.14,25.9,36,27.5,50.0,999.3,0.5,348.0,0.03,-1.6,-14.0,14.453
0.13,25.8,35,27.4,50.0,999.3,1.2,301.2,0.01,-1.6,-15.0,9.439
0.13,25.8,35,27.3,50.4,999.3,2.0,298.7,0.02,-1.5,-15.4,8.849
0.13,25.8,35,27.2,51.7,999.3,1.5,304.0,0.02,-1.4,-16.7,14.453
0.13,25.8,35,27.0,52.6,999.2,2.0,303.4,0.03,-1.2,-17.6,8.554
0.13,25.8,35,26.9,53.8,999.3,2.6,1.7,0.07,-1.1,-18.8,17.993
0.12,25.8,35,26.9,54.4,999.2,1.7,323.5,0.06,-1.1,-19.4,6.194
0.13,25.7,35,27.1,54.6,999.2,1.6,328.3,0.07,-1.4,-19.6,16.223
0.13,25.7,35,27.1,53.6,999.2,1.8,327.7,0.06,-1.4,-18.6,17.108
